year,mon,dy,hr,minutes,seconds,lon,lat,dep,mag,evid
2020,5,2,2,6,58.88,121.8120,24.2903,67.43,3.69,17020206.P20
2020,5,2,4,42,30.95,120.9095,23.1103,3.38,3.19,17020442.P20
2020,5,2,4,42,41.99,120.9130,23.1015,5.83,3.27,17020442.120
2020,5,2,8,13,19.71,121.5515,24.6707,62.19,3.12,17020812.P20
2020,5,2,14,21,44.24,122.4263,24.9790,34.86,3.62,17021421.P20
2020,5,2,18,48,7.96,121.8472,21.4043,150.45,3.69,17021848.P20
2020,5,3,2,53,55.70,121.1673,22.8540,25.90,3.55,17030253.P20
2020,5,3,3,24,40.90,121.5680,23.2423,40.25,5.97,17030324.P20
2020,5,3,3,38,12.21,121.5610,23.2182,42.87,3.16,17030338.P20
2020,5,3,13,7,5.52,120.9028,23.9483,31.71,3.02,17031306.P20
2020,5,3,13,56,49.43,121.6497,21.2850,104.89,3.26,17031356.P20
2020,5,3,16,48,42.41,120.8580,22.9687,6.81,3.36,17031648.P20
2020,5,3,17,45,16.19,121.5658,23.2523,40.13,3.21,17031745.P20
2020,5,5,0,39,23.25,122.9837,23.4155,44.77,3.86,17050039.P20
2020,5,5,1,57,37.52,121.9297,24.4182,25.82,3.50,17050157.P20
2020,5,5,2,13,14.98,121.9067,24.4225,20.71,3.05,17050213.P20
2020,5,5,3,39,31.42,121.8135,24.0002,49.03,3.23,17050339.P20
2020,5,5,7,50,44.48,122.1225,24.5310,55.97,3.51,17050750.P20
2020,5,5,22,24,48.60,121.8810,24.4355,24.04,3.03,17052224.P20
2020,5,5,23,22,44.00,122.4432,24.9905,134.03,3.46,17052322.P20
2020,5,6,3,25,8.68,121.6668,23.9527,42.27,4.12,17060324.P20
2020,5,6,6,3,26.06,122.6307,24.6180,114.45,3.02,17060603.P20
2020,5,6,13,0,33.64,121.6635,24.1668,15.22,4.05,17061300.P20
2020,5,6,15,53,9.93,120.5215,22.4115,20.48,3.33,17061552.P20
2020,5,6,19,31,40.28,122.7187,24.2458,52.62,3.11,17061931.P20
2020,5,7,1,20,5.91,120.5330,21.9170,50.66,3.02,17070120.P20
2020,5,7,10,8,47.55,121.7037,24.3053,28.08,3.09,17071008.P20
2020,5,7,18,44,6.87,122.5462,24.5533,15.80,3.23,17071843.P20
2020,5,7,23,54,38.00,121.7048,24.0178,33.11,3.22,17072354.P20
2020,5,8,14,1,6.60,120.3882,23.2048,12.32,3.08,17081400.P20
2020,5,9,3,3,50.93,122.2652,24.0045,22.11,3.11,17090303.P20
2020,5,9,4,38,32.61,119.9007,25.4392,18.99,3.68,17090438.P20
2020,5,9,5,45,16.67,121.6887,23.8480,42.44,4.50,17090545.P20
2020,5,9,8,51,9.19,121.3160,23.1172,13.68,3.82,17090850.P20
2020,5,9,10,43,4.53,121.4722,23.4582,28.99,3.17,17091042.P20
2020,5,9,22,59,33.10,121.7612,21.5728,45.45,3.08,17092259.P20
2020,5,10,3,14,55.37,121.4435,21.7457,94.36,3.33,17100314.P20
2020,5,10,3,56,20.63,121.4563,23.5132,42.18,3.45,17100356.P20
2020,5,10,8,28,26.65,122.3158,24.0207,24.41,3.81,17100828.P20
2020,5,10,12,37,25.15,120.5838,21.8673,42.32,3.15,17101237.P20
2020,5,10,13,6,11.00,121.9580,23.7045,33.31,3.30,17101306.P20
2020,5,10,19,40,53.99,122.7360,23.2612,54.76,4.07,17101941.P20
2020,5,11,10,51,12.57,121.5543,23.7525,36.73,3.53,17111051.P20
2020,5,11,12,32,52.76,120.7555,23.6468,13.63,3.92,17111232.P20
2020,5,11,12,35,7.51,120.7545,23.6455,13.72,3.55,17111234.P20
2020,5,11,18,57,29.45,121.7723,24.5265,63.69,3.12,17111857.P20
2020,5,12,20,11,52.64,122.5123,24.7740,113.65,3.34,17122011.P20
2020,5,12,21,13,24.22,121.0405,23.9137,29.24,3.04,17122113.P20
2020,5,12,23,45,53.43,122.4688,23.0038,41.51,3.56,17122345.P20
2020,5,13,3,25,35.58,122.4533,24.8690,29.81,3.03,17130325.P20
2020,5,13,10,48,51.15,122.2287,24.9425,13.47,3.18,17131048.P20
2020,5,13,20,49,49.86,120.3872,24.0802,18.35,3.11,17132049.P20
2020,5,13,21,41,51.06,121.8282,23.8002,41.17,3.60,17132141.P20
2020,5,14,14,47,5.53,122.5073,24.5288,11.85,3.23,17141446.P20
2020,5,14,14,57,35.75,121.6173,23.8215,35.26,4.13,17141457.P20
2020,5,15,3,51,28.70,122.5933,24.7698,99.45,4.47,17150351.P20
2020,5,15,13,7,0.68,122.9013,25.2073,196.80,4.56,17151307.P20
2020,5,15,17,17,44.49,122.5158,24.4758,58.47,3.86,17151717.P20
2020,5,15,23,38,49.67,122.4645,23.8403,23.39,3.71,17152338.P20
2020,5,16,9,38,21.39,122.2850,24.1640,36.56,3.52,17160938.P20
2020,5,17,22,5,8.22,122.9350,24.5583,100.78,3.46,17172205.P20
2020,5,17,22,48,27.98,121.3635,22.4052,15.39,3.35,17172248.P20
2020,5,17,22,53,30.03,121.6940,24.0317,31.26,4.59,17172253.P20
2020,5,18,0,34,13.31,121.2440,22.7905,16.72,3.33,17180033.P20
2020,5,18,7,48,54.47,122.3537,25.1753,163.12,3.27,17180748.P20
2020,5,18,10,5,2.65,121.0720,21.4875,16.69,3.30,17181005.P20
2020,5,18,10,7,30.21,121.0532,21.4970,28.82,3.80,17181007.P20
2020,5,19,16,50,49.17,120.5185,23.1142,9.99,4.11,17191650.P20
2020,5,19,17,53,5.95,121.3810,21.1487,80.65,4.61,17191753.P20
2020,5,19,18,19,27.60,121.3247,21.1313,79.61,3.27,17191819.P20
2020,5,21,14,14,52.55,121.9560,24.7033,61.65,3.75,17211414.P20
2020,5,21,15,49,58.69,122.2408,24.9398,13.61,3.04,17211549.P20
2020,5,21,23,15,34.50,121.3760,22.2443,18.77,3.89,17212315.P20
2020,5,22,12,9,18.41,121.0168,21.6517,25.30,4.07,17221209.P20
2020,5,22,17,27,36.26,122.3405,24.4722,86.74,3.12,17221727.P20
2020,5,23,0,16,27.26,121.8763,24.4530,11.70,3.55,17230016.P20
2020,5,23,1,0,16.52,121.9300,24.4435,15.58,3.36,17230100.P20
2020,5,23,2,41,12.25,121.8833,24.4497,13.62,3.47,17230241.P20
2020,5,23,4,25,9.80,121.2695,22.9488,17.39,3.08,17230424.P20
2020,5,23,5,55,26.59,121.3552,21.0853,83.02,3.98,17230555.P20
2020,5,23,7,48,18.69,121.7837,24.4743,44.13,3.45,17230748.P20
2020,5,23,10,1,5.57,121.1218,21.2497,56.51,3.63,17231000.P20
2020,5,23,12,12,32.99,121.1898,21.0295,39.99,4.05,17231212.P20
2020,5,23,15,11,6.45,121.7980,23.7627,15.66,3.14,17231510.P20
2020,5,24,9,12,14.41,122.6845,25.5845,278.70,4.60,17240912.P20
2020,5,24,12,11,44.22,122.5808,24.6233,13.92,3.10,17241211.P20
2020,5,24,13,20,54.20,122.9427,24.5615,95.63,3.31,17241320.P20
2020,5,24,22,1,13.69,120.7660,22.8523,20.23,3.27,17242201.P20
2020,5,24,22,31,30.49,121.9538,24.3590,23.78,5.24,17242231.P20
2020,5,24,22,32,14.58,121.9393,24.3433,26.34,4.12,17242231.120
2020,5,25,2,9,58.77,121.9628,24.3552,20.12,3.54,17250209.P20
2020,5,25,8,50,42.87,121.6782,24.1343,35.94,3.55,17250850.P20
2020,5,25,16,55,29.32,122.0227,23.5183,34.50,4.16,17251655.P20
2020,5,25,17,20,47.56,121.3928,23.4248,10.52,3.74,17251720.P20
2020,5,25,20,35,35.36,121.7547,24.7045,80.38,3.13,17252035.P20
2020,5,25,23,54,26.22,120.9137,23.1095,3.68,3.16,17252354.P20
2020,5,26,2,30,25.83,121.9592,24.3522,20.74,3.39,17260230.P20
2020,5,26,3,17,42.58,121.4447,23.9550,49.43,3.12,17260317.P20
2020,5,26,16,0,34.26,121.0463,23.8402,26.29,3.01,17261600.P20
2020,5,27,0,34,54.99,121.8973,24.8665,105.79,3.67,17270034.P20
2020,5,27,0,55,45.38,120.9743,22.5765,15.18,3.11,17270055.P20
2020,5,27,4,2,53.22,121.4672,23.7800,10.70,3.22,17270401.120
2020,5,27,9,56,15.40,121.7478,24.9305,126.32,3.35,17270956.P20
2020,5,27,10,15,4.19,122.6725,25.3412,179.74,3.60,17271015.P20
2020,5,27,11,12,41.15,121.9265,24.3950,25.09,3.94,17271112.P20
2020,5,27,14,38,4.69,120.3742,23.4355,9.86,3.11,17271437.P20
2020,5,27,23,32,51.14,122.4213,24.1275,27.86,3.36,17272332.P20
2020,5,28,19,34,23.11,120.7555,23.6453,13.87,4.66,17281934.P20
2020,5,28,21,18,26.71,121.7690,24.9150,122.63,3.33,17282118.P20
2020,5,29,0,22,48.37,120.7553,23.6442,14.00,3.70,17290022.P20
2020,5,29,5,55,42.40,121.4463,22.7918,16.02,3.21,17290555.P20
2020,5,29,8,20,12.00,120.8160,23.2287,3.66,3.26,17290819.P20
2020,5,29,8,44,22.97,120.8155,23.2243,3.70,3.60,17290843.P20
2020,5,29,9,29,39.14,120.8148,23.2258,3.92,4.34,17290929.P20
2020,5,29,10,32,2.64,120.8175,23.2220,3.79,3.39,17291031.P20
2020,5,29,11,32,56.99,122.3505,21.3428,52.11,3.07,17291132.P20
2020,5,29,14,14,29.15,120.8177,23.2255,3.70,3.08,17291414.P20
2020,5,29,22,58,6.52,121.6132,24.7493,71.71,4.13,17292257.P20
2020,5,30,0,58,28.61,120.4098,22.7283,24.63,4.08,17300058.P20
2020,5,30,3,26,5.13,120.8187,23.2192,4.29,3.13,17300325.P20
2020,5,30,4,38,4.05,120.8155,23.2293,4.38,3.60,17300437.P20
2020,5,30,6,50,17.75,120.7570,23.6497,14.70,3.28,17300649.P20
2020,5,30,13,2,30.69,121.5542,24.0980,17.53,4.89,17301302.P20
2020,5,30,23,8,28.94,122.8907,24.2957,34.17,3.08,17302308.P20
2020,5,31,3,32,32.15,121.5383,24.0973,16.46,3.49,17310332.P20
2020,5,31,10,43,42.71,121.4370,23.0910,37.76,3.45,17311043.P20
2020,5,31,10,50,31.22,121.3957,24.3793,5.00,3.10,17311050.P20
2020,5,31,14,25,10.80,122.5382,24.8538,104.80,3.26,17311425.P20
2020,6,1,0,36,20.58,121.0645,21.5315,24.99,3.78,18010036.P20
2020,6,1,0,46,8.26,121.0703,21.4910,22.49,3.12,18010045.P20
2020,6,1,0,46,33.73,121.0822,21.4712,17.04,3.55,18010045.120
2020,6,1,5,25,34.19,121.0657,21.4800,24.70,3.26,18010525.P20
2020,6,1,15,0,41.17,121.0688,21.4730,21.67,3.02,18011500.P20
2020,6,1,17,38,40.20,122.4843,24.7612,110.06,3.01,18011738.P20
2020,6,1,22,11,14.15,122.6925,25.3802,266.74,3.65,18012210.120
2020,6,2,6,27,34.82,121.9237,24.3502,35.00,3.74,18020627.P20
2020,6,2,14,19,52.80,121.6638,24.6060,60.70,3.23,18021419.P20
2020,6,2,19,18,9.59,122.4237,24.2378,8.72,3.11,18021917.P20
2020,6,3,1,16,8.77,121.5510,23.7595,20.26,3.57,18030116.P20
2020,6,3,4,14,55.52,120.9588,22.3175,12.98,3.01,18030414.P20
2020,6,3,4,27,14.81,121.9915,24.3942,19.02,3.52,18030427.P20
2020,6,3,18,56,2.13,120.7560,23.6458,14.28,3.01,18031855.P20
2020,6,4,5,14,52.66,122.7252,24.4363,54.35,3.35,18040514.P20
2020,6,4,13,26,27.11,121.9138,24.4788,18.15,3.25,18041326.P20
2020,6,4,16,43,12.45,120.2168,21.1028,83.76,3.10,18041643.P20
2020,6,5,6,37,42.45,120.9483,22.3325,41.29,3.92,18050637.P20
2020,6,5,9,9,4.50,121.5930,24.3207,45.99,3.13,18050908.P20
2020,6,5,15,42,44.15,121.4222,24.0707,64.91,3.53,18051542.P20
2020,6,5,19,28,27.08,121.3827,21.7272,92.82,3.10,18051928.P20
2020,6,5,21,24,26.80,122.6518,24.7402,118.16,3.25,18052124.P20
2020,6,6,17,56,54.05,121.8055,24.5675,65.64,3.19,18061756.P20
2020,6,6,22,7,11.43,121.9033,24.8037,9.66,3.07,18062206.P20
2020,6,7,1,49,23.26,121.6408,24.1283,12.10,4.97,18070149.P20
2020,6,7,2,45,31.64,122.1405,24.2427,40.87,3.37,18070245.P20
2020,6,7,6,24,42.32,122.4232,24.2503,43.77,3.71,18070624.P20
2020,6,7,7,19,18.79,122.2375,24.8548,111.51,3.68,18070719.P20
2020,6,7,13,56,26.04,121.3705,22.2317,19.79,3.82,18071356.P20
2020,6,7,14,21,9.83,121.8267,24.4097,21.74,3.63,18071420.P20
2020,6,8,0,51,52.07,121.5047,24.0520,21.54,3.32,18080051.P20
2020,6,8,9,51,3.74,122.2748,24.0800,25.11,3.19,18080950.P20
2020,6,8,14,34,16.44,121.1065,22.5255,29.54,4.38,18081434.P20
2020,6,9,14,55,12.42,121.4407,22.4282,18.96,3.07,18091454.P20
2020,6,9,16,39,29.88,122.6250,23.1000,64.25,3.00,18091639.P20
2020,6,9,21,53,59.29,121.8925,23.7047,20.11,3.15,18092153.P20
2020,6,9,22,14,2.80,120.9295,22.2343,11.33,3.01,18092213.P20
2020,6,9,22,41,12.01,120.5677,23.5512,11.19,3.31,18092240.P20
2020,6,10,5,30,26.93,121.6077,24.5963,52.98,3.89,18100530.P20
2020,6,10,7,17,38.30,122.1502,24.3563,66.09,3.39,18100717.P20
2020,6,10,10,56,16.34,121.7498,23.6238,35.41,3.90,18101056.P20
2020,6,10,22,6,9.13,122.5597,24.8000,121.78,3.37,18102206.P20
2020,6,11,1,38,26.50,122.3857,24.4998,90.79,5.43,18110138.P20
2020,6,11,4,56,27.18,122.7160,24.5477,96.78,3.66,18110456.P20
2020,6,11,6,5,4.62,122.7877,24.5587,96.63,3.84,18110604.P20
2020,6,11,13,19,15.18,121.4452,23.3017,28.72,3.38,18111319.P20
2020,6,11,14,50,9.81,122.5980,25.8493,232.16,3.51,18111449.P20
2020,6,12,0,21,35.34,121.6877,24.0105,31.42,4.75,18120021.P20
2020,6,12,3,45,5.46,121.7598,21.6563,36.79,3.84,18120344.P20
2020,6,12,9,17,20.04,121.6545,25.0348,144.04,3.07,18120917.P20
2020,6,12,11,6,40.35,122.6798,24.6168,104.79,3.77,18121106.P20
2020,6,12,13,2,4.17,121.3160,21.4952,61.39,3.80,18121302.P20
2020,6,12,21,8,50.39,121.5258,23.7262,20.40,3.15,18122108.P20
2020,6,12,22,35,26.11,121.4108,21.9408,23.87,3.02,18122235.P20
2020,6,12,23,37,54.89,121.9722,24.8777,107.01,3.42,18122337.P20
2020,6,13,9,25,12.42,122.2757,24.5728,78.21,3.06,18130924.P20
2020,6,13,11,14,41.88,122.4712,25.7332,218.69,3.47,18131115.P20
2020,6,13,13,10,53.33,122.5490,23.7768,23.35,3.71,18131310.P20
2020,6,13,14,11,32.46,122.5552,23.7955,25.87,4.29,18131411.P20
2020,6,13,14,54,22.34,122.5550,23.7880,29.96,3.27,18131454.P20
2020,6,13,16,4,56.91,120.6077,21.9030,43.50,3.04,18131604.P20
2020,6,13,16,29,38.04,120.4050,23.2210,6.42,3.29,18131629.P20
2020,6,13,17,10,27.19,121.8112,22.6712,27.12,3.11,18131710.P20
2020,6,13,20,18,59.98,122.4350,24.2632,55.55,6.09,18132018.P20
2020,6,13,21,21,2.79,122.4407,24.2573,52.59,3.80,18132120.P20
2020,6,14,1,46,39.24,122.3082,24.2232,56.54,3.27,18140146.P20
2020,6,14,7,52,22.58,121.7412,24.4510,31.51,3.06,18140752.P20
2020,6,14,10,3,5.35,122.5520,23.8033,29.46,3.99,18141002.P20
2020,6,14,16,26,2.52,121.7625,24.4498,32.05,3.54,18141625.P20
2020,6,14,17,28,43.47,122.8912,24.9027,75.21,4.31,18141728.P20
2020,6,14,18,10,8.32,121.6357,24.3972,40.34,4.42,18141809.P20
2020,6,14,18,15,40.00,121.6318,24.3917,40.50,3.75,18141815.P20
2020,6,14,18,43,16.15,120.8792,24.2310,27.16,3.05,18141843.P20
2020,6,15,5,53,20.88,121.6713,22.1892,115.76,3.13,18150552.P20
2020,6,15,9,37,0.41,122.6373,24.6295,105.81,3.60,18150936.P20
2020,6,15,10,3,30.67,121.7822,24.2325,18.05,3.01,18151003.P20
2020,6,15,15,47,26.01,122.7403,24.7525,40.16,3.94,18151547.P20
2020,6,16,23,17,0.06,121.9738,24.6280,61.44,4.88,18162316.P20
2020,6,17,0,6,38.96,120.5637,23.4980,8.73,3.39,18170006.P20
2020,6,17,11,41,16.88,123.4825,23.3042,102.02,3.14,18171140.P20
2020,6,17,18,41,4.17,123.3393,24.5715,63.27,3.76,18171841.P20
2020,6,17,22,56,19.70,121.6703,23.9825,39.88,3.27,18172256.P20
2020,6,18,4,50,29.53,122.2348,24.6245,10.12,3.15,18180450.P20
2020,6,18,9,32,1.55,121.6143,22.1625,20.54,3.31,18180931.P20
2020,6,19,3,32,25.39,121.8840,23.2012,34.05,3.49,18190332.P20
2020,6,19,9,4,43.61,121.8773,24.8600,96.94,3.06,18190904.P20
2020,6,19,9,30,3.23,122.9177,24.3607,44.71,3.28,18190929.P20
2020,6,19,14,1,36.16,121.4015,24.4178,5.22,3.02,18191400.P20
2020,6,20,6,23,52.50,122.6428,24.4073,50.59,3.96,18200623.P20
2020,6,20,6,45,4.93,122.5393,21.2043,12.68,3.48,18200645.P20
2020,6,20,10,14,0.62,122.6832,24.2918,52.99,3.82,18201013.P20
2020,6,20,17,22,26.09,121.4980,24.0013,17.21,3.03,18201722.P20
2020,6,20,18,9,40.59,122.2443,21.1970,154.51,3.45,18201809.P20
2020,6,20,21,48,27.82,120.8325,23.0467,3.38,3.93,18202148.P20
2020,6,20,21,51,22.54,120.8312,23.0457,3.57,3.60,18202151.P20
2020,6,21,12,21,40.02,121.0547,21.5308,35.61,3.84,18211221.P20
2020,6,21,13,19,12.55,120.8307,23.0447,2.76,4.21,18211319.P20
2020,6,21,21,18,38.93,120.9683,22.2577,12.21,3.01,18212118.P20
2020,6,22,3,20,25.66,119.7028,23.6387,18.34,3.22,18220320.P20
2020,6,22,7,48,22.98,120.8205,23.0223,4.26,4.00,18220747.P20
2020,6,22,9,48,30.09,121.6733,24.0118,36.82,3.19,18220948.P20
2020,6,22,13,33,54.63,122.9177,24.3112,40.70,3.77,18221333.P20
2020,6,22,15,24,37.94,121.5955,23.4860,41.71,3.09,18221524.P20
2020,6,22,23,19,55.02,120.5638,23.0465,19.43,3.04,18222319.P20
2020,6,22,23,44,57.61,122.7388,25.0647,142.57,3.57,18222345.P20
2020,6,23,4,10,14.81,120.8323,23.0440,2.49,3.03,18230410.P20
2020,6,23,6,10,51.95,122.7557,25.2757,214.84,4.35,18230610.P20
2020,6,23,16,25,19.31,121.8303,24.0948,6.51,4.18,18231625.P20
2020,6,23,18,37,40.98,121.7268,23.8292,45.66,4.02,18231837.P20
2020,6,24,0,45,29.86,120.8653,24.3868,9.27,3.14,18240045.P20
2020,6,24,6,41,0.32,122.8792,24.9343,133.50,3.13,18240641.P20
2020,6,24,18,21,32.46,120.2603,21.2602,70.96,3.25,18241821.P20
2020,6,24,21,51,18.27,121.3475,22.2765,18.31,3.72,18242151.P20
2020,6,25,5,34,55.25,120.8323,23.0433,3.25,3.67,18250534.P20
2020,6,25,11,54,35.66,122.4348,25.1460,170.67,3.43,18251154.P20
2020,6,25,16,40,29.73,121.9930,24.2443,49.49,3.04,18251640.P20
2020,6,26,8,4,18.45,122.1945,21.2745,48.79,4.44,18260804.P20
2020,6,26,9,57,56.82,121.5207,23.2042,37.09,3.43,18260957.P20
2020,6,26,12,2,11.34,121.2407,22.5050,28.73,3.58,18261202.P20
2020,6,26,12,23,50.79,121.3693,22.0618,19.28,3.95,18261223.P20
2020,6,26,23,25,15.64,120.8367,23.0457,8.09,3.01,18262324.120
2020,6,26,23,27,44.89,120.8377,23.0502,5.37,5.05,18262327.P20
2020,6,26,23,28,51.16,120.8337,23.0507,6.22,3.48,18262327.120
2020,6,26,23,34,45.11,120.8385,23.0492,4.94,4.34,18262334.P20
2020,6,26,23,42,14.63,120.8377,23.0465,4.82,3.89,18262341.P20
2020,6,26,23,45,46.02,120.8275,23.0450,4.06,3.13,18262345.P20
2020,6,26,23,53,52.12,120.8477,23.0410,4.79,3.28,18262353.P20
2020,6,27,1,22,58.13,120.8298,23.0538,1.20,3.03,18270122.P20
2020,6,27,7,11,28.66,122.6118,23.9563,28.13,4.84,18270711.P20
2020,6,27,8,31,11.50,122.5875,24.0405,29.57,3.05,18270830.P20
2020,6,27,14,24,13.58,121.5757,23.1943,39.89,3.24,18271424.P20
2020,6,28,4,11,49.03,121.5458,23.6447,25.43,3.14,18280411.P20
2020,6,28,10,26,18.10,122.6218,23.9745,28.44,3.00,18281026.P20
2020,6,28,11,51,25.68,121.8202,24.7453,83.45,3.11,18281151.P20
2020,6,29,0,5,52.71,122.6265,24.8820,106.95,3.34,18290005.120
2020,6,29,0,6,23.91,121.0613,22.8402,16.83,3.27,18290005.P20
2020,6,29,5,8,33.73,121.6227,23.8667,41.62,4.81,18290508.P20
2020,6,29,7,10,11.81,122.6053,23.9698,26.18,3.97,18290709.P20
2020,6,29,7,24,31.12,122.6025,24.0043,27.18,3.19,18290724.P20
2020,6,29,7,25,6.86,122.6047,24.0092,26.15,3.17,18290724.120
2020,6,29,8,10,22.92,120.8977,22.3832,40.84,3.04,18290809.P20
2020,6,29,11,18,45.20,120.8357,23.0567,4.44,3.00,18291118.P20
2020,6,29,12,52,48.34,122.3428,24.3050,64.59,5.32,18291252.P20
2020,6,29,13,3,18.86,121.4198,21.9088,22.61,3.59,18291303.P20
2020,6,29,14,32,35.04,122.9200,24.2838,38.98,3.01,18291432.P20
2020,6,29,17,18,52.22,121.3042,22.0067,26.79,3.29,18291718.P20
2020,6,30,0,1,35.76,121.7367,24.3077,54.84,3.56,18300000.P20
2020,6,30,0,12,40.61,122.6192,23.9782,27.32,3.71,18300012.P20
2020,6,30,3,47,41.80,122.8603,24.6893,21.45,3.29,18300347.P20
2020,6,30,4,43,18.37,121.6283,24.0068,27.94,3.07,18300443.P20
2020,6,30,7,55,35.08,122.8927,24.8992,18.30,3.38,18300755.P20
2020,6,30,9,58,45.53,122.5980,23.9545,26.13,3.44,18300958.P20
2020,6,30,11,21,3.31,121.9723,24.3793,15.53,3.05,18301120.P20
2020,6,30,12,6,18.20,121.9677,24.3858,15.11,3.06,18301206.P20
2020,6,30,12,17,12.39,121.5753,23.1782,38.64,4.56,18301217.P20
2020,6,30,12,33,4.61,121.3408,23.1118,17.20,3.16,18301232.P20
2020,6,30,20,40,6.80,122.0720,24.9005,106.15,3.11,18302040.P20
2020,7,1,1,33,46.73,120.8332,23.0588,2.97,3.29,19010132.P20
2020,7,1,3,24,48.41,121.8025,24.1998,9.36,3.41,19010324.P20
2020,7,1,6,33,4.52,121.7303,24.3292,11.12,3.06,19010632.P20
2020,7,1,7,50,57.66,120.5268,21.9423,49.51,3.05,19010750.P20
2020,7,1,23,8,17.07,120.0593,23.2192,12.81,3.03,19012308.P20
2020,7,1,23,37,29.37,121.4403,21.4205,99.01,3.78,19012336.P20
2020,7,2,0,7,46.90,121.8455,24.5110,7.70,3.02,19020007.P20
2020,7,2,1,36,26.85,121.9497,24.7403,76.55,3.02,19020136.P20
2020,7,2,9,54,52.63,121.8303,21.9248,185.06,4.11,19020954.P20
2020,7,2,14,24,40.49,120.6552,21.8927,36.56,3.08,19021424.P20
2020,7,2,17,34,47.23,120.0463,21.7608,52.95,3.87,19021734.P20
2020,7,3,1,16,5.42,120.6938,23.8538,25.97,3.12,19030115.P20
2020,7,3,2,28,23.59,121.6522,23.9287,39.57,3.62,19030228.P20
2020,7,3,5,13,0.78,122.0078,24.6567,62.05,3.45,19030512.P20
2020,7,3,13,33,28.36,122.1788,24.7630,88.67,3.67,19031333.P20
2020,7,4,2,35,6.02,121.1998,21.8445,41.77,3.00,19040235.P20
2020,7,4,6,1,26.58,120.1423,21.7723,53.49,3.48,19040601.P20
2020,7,4,6,8,7.95,120.3875,23.0417,17.23,3.01,19040608.P20
2020,7,4,13,31,32.30,121.1107,23.8692,29.36,4.11,19041331.P20
2020,7,4,19,13,57.77,120.4867,23.4783,7.67,3.39,19041913.P20
2020,7,4,22,37,58.91,121.8232,24.7870,8.59,3.05,19042237.P20
2020,7,4,22,42,14.81,121.0493,22.1080,29.87,3.28,19042242.P20
2020,7,4,23,28,15.64,121.6475,24.2407,16.71,4.05,19042328.P20
2020,7,5,4,59,46.61,120.3945,22.1292,50.36,3.38,19050459.P20
2020,7,5,5,5,0.55,121.4150,21.6613,38.65,3.71,19050505.P20
2020,7,5,7,41,19.43,120.8318,23.0493,27.33,3.21,19050740.P20
2020,7,5,21,47,49.56,121.8142,24.2598,19.74,3.61,19052147.P20
2020,7,6,5,54,24.90,122.5452,23.9670,26.40,3.60,19060553.P20
2020,7,6,6,1,56.62,120.5460,22.9780,17.98,3.78,19060601.P20
2020,7,7,1,53,50.23,121.8675,24.3365,28.71,3.02,19070153.P20
2020,7,7,6,55,29.08,121.5033,23.1927,38.03,3.04,19070655.P20
2020,7,7,8,3,6.61,120.8363,23.0513,5.07,4.02,19070802.P20
2020,7,7,10,28,11.11,122.2150,24.2007,52.67,3.03,19071028.P20
2020,7,7,12,33,45.45,121.9262,21.4687,74.15,3.23,19071233.120
2020,7,7,18,21,41.79,122.0888,24.3817,58.34,3.66,19071821.P20
2020,7,7,22,22,10.69,122.3520,24.9005,13.86,3.02,19072221.P20
2020,7,8,0,42,14.95,121.0002,24.4562,4.14,3.21,19080041.P20
2020,7,8,0,42,16.84,121.0122,24.4568,7.00,3.11,19080041.120
2020,7,8,9,8,55.97,121.7803,24.9497,121.43,3.00,19080908.P20
2020,7,8,15,14,40.01,122.8178,25.5422,253.79,3.57,19081514.P20
2020,7,8,16,54,32.92,121.2748,23.2470,23.21,4.63,19081654.P20
2020,7,9,3,24,23.31,121.6765,24.1503,29.38,4.93,19090324.P20
2020,7,9,3,48,24.76,122.5040,24.2295,12.08,3.23,19090348.P20
2020,7,9,4,12,3.33,121.6703,24.1542,28.74,4.74,19090412.P20
2020,7,9,11,26,42.04,122.1267,21.7980,35.39,3.55,19091126.P20
2020,7,9,12,7,43.50,121.3383,21.8968,27.14,3.17,19091207.P20
2020,7,9,20,51,56.53,122.3775,24.9018,18.45,3.12,19092051.P20
2020,7,9,22,22,21.24,122.2882,24.7410,106.79,3.17,19092221.P20
2020,7,10,6,58,38.10,122.5667,24.0778,27.36,3.00,19100658.P20
2020,7,10,9,11,20.18,121.0217,21.6175,42.28,3.46,19100911.P20
2020,7,10,22,48,56.09,122.0362,23.2570,37.29,3.19,19102248.P20
2020,7,11,13,20,17.43,121.8650,24.5573,26.26,3.13,19111320.P20
2020,7,11,21,41,58.32,120.4598,23.2247,6.81,3.20,19112141.P20
2020,7,11,22,23,14.56,120.6560,22.8317,19.87,3.08,19112223.P20
2020,7,12,2,8,20.08,122.7612,24.6597,112.77,3.10,19120208.P20
2020,7,12,2,9,44.11,121.5473,24.0347,45.33,4.15,19120209.P20
2020,7,12,4,6,8.61,122.8762,24.8535,127.90,5.10,19120406.P20
2020,7,12,7,28,40.31,121.5780,23.8718,22.10,3.26,19120728.P20
2020,7,12,7,54,8.71,121.5803,23.8707,22.35,3.01,19120753.P20
2020,7,12,7,56,13.84,121.7932,24.7818,75.02,3.02,19120755.P20
2020,7,12,9,29,24.17,121.6028,21.0710,103.31,4.80,19120929.P20
2020,7,12,9,56,51.84,121.6040,21.0983,105.06,3.74,19120956.P20
2020,7,12,19,18,53.69,122.0430,25.2872,202.78,3.03,19121918.P20
2020,7,12,23,34,38.37,121.8805,24.4530,11.89,3.20,19122334.P20
