   time          R           T           Z
2.9170e+01 -6.8276e+04  9.3809e+04  1.6409e+05
2.9180e+01 -6.1065e+04  8.5585e+04  1.6414e+05
2.9190e+01 -5.7271e+04  7.3873e+04  1.6663e+05
2.9200e+01 -5.9361e+04  6.0345e+04  1.7281e+05
2.9210e+01 -6.7874e+04  4.6941e+04  1.8251e+05
2.9220e+01 -8.0383e+04  3.4472e+04  1.9449e+05
2.9230e+01 -9.2853e+04  2.2430e+04  2.0753e+05
2.9240e+01 -1.0195e+05  9.5066e+03  2.2077e+05
2.9250e+01 -1.0580e+05 -5.2955e+03  2.3342e+05
2.9260e+01 -1.0452e+05 -2.1642e+04  2.4400e+05
2.9270e+01 -9.9839e+04 -3.7557e+04  2.4942e+05
2.9280e+01 -9.3355e+04 -5.0650e+04  2.4594e+05
2.9290e+01 -8.5542e+04 -5.9604e+04  2.3175e+05
2.9300e+01 -7.6109e+04 -6.5348e+04  2.0872e+05
2.9310e+01 -6.4691e+04 -7.0189e+04  1.8093e+05
2.9320e+01 -5.1827e+04 -7.4928e+04  1.5201e+05
2.9330e+01 -3.8932e+04 -7.8043e+04  1.2436e+05
2.9340e+01 -2.7300e+04 -7.7169e+04  9.9099e+04
2.9350e+01 -1.7760e+04 -7.0777e+04  7.5704e+04
2.9360e+01 -1.0811e+04 -5.8647e+04  5.3317e+04
2.9370e+01 -6.5195e+03 -4.1123e+04  3.2440e+04
2.9380e+01 -4.9453e+03 -1.8596e+04  1.5061e+04
2.9390e+01 -5.9822e+03  8.0616e+03  3.3940e+03
2.9400e+01 -9.0140e+03  3.6776e+04 -7.3300e+02
2.9410e+01 -1.3512e+04  6.4210e+04  2.7760e+03
2.9420e+01 -1.9257e+04  8.6476e+04  1.1202e+04
2.9430e+01 -2.5657e+04  1.0050e+05  2.1424e+04
2.9440e+01 -3.0937e+04  1.0539e+05  3.2641e+04
2.9450e+01 -3.2557e+04  1.0330e+05  4.6255e+04
2.9460e+01 -2.8934e+04  9.8621e+04  6.4134e+04
2.9470e+01 -2.0738e+04  9.4830e+04  8.6966e+04
2.9480e+01 -1.0709e+04  9.2534e+04  1.1186e+05
2.9490e+01 -1.8932e+03  9.0466e+04  1.3200e+05
2.9500e+01  3.9727e+03  8.6701e+04  1.4024e+05
2.9510e+01  6.1210e+03  7.9600e+04  1.3322e+05
2.9520e+01  4.4689e+03  6.8568e+04  1.1351e+05
2.9530e+01 -4.4709e+02  5.4321e+04  8.7774e+04
2.9540e+01 -7.9249e+03  3.8704e+04  6.3545e+04
2.9550e+01 -1.7450e+04  2.3892e+04  4.6337e+04
2.9560e+01 -2.8931e+04  1.1959e+04  3.7759e+04
2.9570e+01 -4.2122e+04  5.4220e+03  3.5524e+04
2.9580e+01 -5.5995e+04  6.3487e+03  3.5333e+04
2.9590e+01 -6.8471e+04  1.4652e+04  3.4291e+04
2.9600e+01 -7.6746e+04  2.8163e+04  3.1937e+04
2.9610e+01 -7.8337e+04  4.3830e+04  2.9269e+04
2.9620e+01 -7.2193e+04  5.9021e+04  2.7999e+04
2.9630e+01 -5.9213e+04  7.1549e+04  2.9849e+04
2.9640e+01 -4.2097e+04  7.9526e+04  3.6003e+04
2.9650e+01 -2.4585e+04  8.2381e+04  4.6440e+04
2.9660e+01 -1.0356e+04  8.0922e+04  6.0223e+04
2.9670e+01 -2.0120e+03  7.6129e+04  7.6116e+04
2.9680e+01 -3.0661e+02  6.8211e+04  9.2217e+04
2.9690e+01 -4.0174e+03  5.6887e+04  1.0594e+05
2.9700e+01 -1.0352e+04  4.2333e+04  1.1503e+05
2.9710e+01 -1.5915e+04  2.5640e+04  1.1909e+05
2.9720e+01 -1.8112e+04  8.5050e+03  1.2044e+05
2.9730e+01 -1.6492e+04 -7.5159e+03  1.2281e+05
2.9740e+01 -1.2756e+04 -2.1015e+04  1.2827e+05
2.9750e+01 -8.9348e+03 -3.0141e+04  1.3544e+05
2.9760e+01 -5.8910e+03 -3.2881e+04  1.4071e+05
2.9770e+01 -3.7429e+03 -2.8415e+04  1.4110e+05
2.9780e+01 -3.0213e+03 -1.8106e+04  1.3672e+05
2.9790e+01 -4.6911e+03 -5.2450e+03  1.3065e+05
2.9800e+01 -8.9537e+03  6.7042e+03  1.2658e+05
2.9810e+01 -1.4742e+04  1.5619e+04  1.2693e+05
2.9820e+01 -2.0872e+04  2.0566e+04  1.3232e+05
2.9830e+01 -2.6748e+04  2.1329e+04  1.4110e+05
2.9840e+01 -3.1546e+04  1.8204e+04  1.4944e+05
2.9850e+01 -3.3438e+04  1.2186e+04  1.5339e+05
2.9860e+01 -3.0197e+04  4.6406e+03  1.5116e+05
2.9870e+01 -2.0239e+04 -3.8819e+03  1.4358e+05
2.9880e+01 -3.6442e+03 -1.4046e+04  1.3346e+05
2.9890e+01  1.7154e+04 -2.6853e+04  1.2404e+05
2.9900e+01  3.8053e+04 -4.2392e+04  1.1708e+05
2.9910e+01  5.4851e+04 -5.9371e+04  1.1205e+05
2.9920e+01  6.4906e+04 -7.5582e+04  1.0661e+05
2.9930e+01  6.7509e+04 -8.8846e+04  9.8787e+04
2.9940e+01  6.3759e+04 -9.7639e+04  8.9459e+04
2.9950e+01  5.6296e+04 -1.0132e+05  8.2669e+04
2.9960e+01  4.8009e+04 -1.0043e+05  8.2929e+04
2.9970e+01  4.0984e+04 -9.6155e+04  9.2267e+04
2.9980e+01  3.5935e+04 -8.9449e+04  1.0954e+05
2.9990e+01  3.2156e+04 -8.0843e+04  1.3040e+05
